album,name,artist,release_date,album_image_url,artist_image_url,id,year,featured_artists,artist_genres,artist_popularity,followers,track_number,tracks_on_album,album_label,explicit,duration_minutes,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,tempo_confidence,track_length,end_fade_in,start_fade_out,end_silence_time,uri,track_href,analysis_url,artist_uri,album_uri,artist_spotify_link,tatums_per_minute,beats_per_minute,bars_per_minute
Pookie Baby,Time Bomb,Prof,2018-04-13,https://i.scdn.co/image/ab67616d0000b273297e0b719ebc1a177ab08e7e,https://i.scdn.co/image/ab6761610000e5eb38859c5a3e1dbe447b4f63d0,3e0hqTuKzivJt8b9zC7gvT,2018,No Features,['minnesota hip hop'],57,82318,4,15,Rhymesayers,1,3.528,45,0.793,0.583,1,-5.383,1,0.108,0.0177,7.4e-05,0.0683,0.427,147.978,0.569,211.68,0.16893,206.85497,4.825029999999998,spotify:track:3e0hqTuKzivJt8b9zC7gvT,https://api.spotify.com/v1/tracks/3e0hqTuKzivJt8b9zC7gvT,https://api.spotify.com/v1/audio-analysis/3e0hqTuKzivJt8b9zC7gvT,spotify:artist:1LyTmnoxLipUwTEHWSRziG,spotify:album:3ttOiNLkR6FJeVg6liJZn9,https://open.spotify.com/artist/1LyTmnoxLipUwTEHWSRziG,290.24943310657596,145.12471655328798,35.997732426303855
Pookie Baby,Send Nudes,Prof,2018-04-13,https://i.scdn.co/image/ab67616d0000b273297e0b719ebc1a177ab08e7e,https://i.scdn.co/image/ab6761610000e5eb38859c5a3e1dbe447b4f63d0,4jaHqjkyWqFYhMEBDHsWvz,2018,No Features,['minnesota hip hop'],57,82318,5,15,Rhymesayers,1,3.6264333333333334,35,0.846,0.575,2,-7.142,1,0.0867,0.149,3.34e-06,0.283,0.515,99.991,0.476,217.58667,2.07238,214.77878,2.8078899999999862,spotify:track:4jaHqjkyWqFYhMEBDHsWvz,https://api.spotify.com/v1/tracks/4jaHqjkyWqFYhMEBDHsWvz,https://api.spotify.com/v1/audio-analysis/4jaHqjkyWqFYhMEBDHsWvz,spotify:artist:1LyTmnoxLipUwTEHWSRziG,spotify:album:3ttOiNLkR6FJeVg6liJZn9,https://open.spotify.com/artist/1LyTmnoxLipUwTEHWSRziG,197.99067954739735,98.99533977369867,24.81777320232
Pookie Baby,Be Around (feat. Ashley DuBose),Prof,2018-04-13,https://i.scdn.co/image/ab67616d0000b273297e0b719ebc1a177ab08e7e,https://i.scdn.co/image/ab6761610000e5eb38859c5a3e1dbe447b4f63d0,5CtmQNloZclPeB28xdl4lg,2018,Ashley DuBose,['minnesota hip hop'],57,82318,6,15,Rhymesayers,1,4.214883333333334,35,0.665,0.411,0,-7.412,1,0.251,0.377,0.0,0.0604,0.403,119.904,0.138,252.89333,0.08172,246.24762,6.64570999999998,spotify:track:5CtmQNloZclPeB28xdl4lg,https://api.spotify.com/v1/tracks/5CtmQNloZclPeB28xdl4lg,https://api.spotify.com/v1/audio-analysis/5CtmQNloZclPeB28xdl4lg,spotify:artist:1LyTmnoxLipUwTEHWSRziG,spotify:album:3ttOiNLkR6FJeVg6liJZn9,https://open.spotify.com/artist/1LyTmnoxLipUwTEHWSRziG,218.27413174741883,109.13706587370942,27.047011977397553
Pookie Baby,Designated Hitter,Prof,2018-04-13,https://i.scdn.co/image/ab67616d0000b273297e0b719ebc1a177ab08e7e,https://i.scdn.co/image/ab6761610000e5eb38859c5a3e1dbe447b4f63d0,29RGtSuok6uzs8KaiWzWom,2018,No Features,['minnesota hip hop'],57,82318,7,15,Rhymesayers,1,4.3431,31,0.707,0.574,5,-5.671,0,0.096,0.593,2.18e-05,0.369,0.181,88.074,0.114,260.58667,0.18585,260.58667,0.0,spotify:track:29RGtSuok6uzs8KaiWzWom,https://api.spotify.com/v1/tracks/29RGtSuok6uzs8KaiWzWom,https://api.spotify.com/v1/audio-analysis/29RGtSuok6uzs8KaiWzWom,spotify:artist:1LyTmnoxLipUwTEHWSRziG,spotify:album:3ttOiNLkR6FJeVg6liJZn9,https://open.spotify.com/artist/1LyTmnoxLipUwTEHWSRziG,175.4507149271258,87.7253574635629,21.64352651331998
Pookie Baby,I've Cooked Crack Before,Prof,2018-04-12,https://i.scdn.co/image/ab67616d0000b273685678d7587f31f52ed315c9,https://i.scdn.co/image/ab6761610000e5eb38859c5a3e1dbe447b4f63d0,1jEIw9i2nO7hRfrblJGJwz,2018,No Features,['minnesota hip hop'],57,82318,8,15,Rhymesayers,0,3.60955,3,0.684,0.563,6,-6.498,0,0.315,0.302,0.0,0.0803,0.375,87.063,0.5,216.57333,4.87619,208.89832,7.675009999999986,spotify:track:1jEIw9i2nO7hRfrblJGJwz,https://api.spotify.com/v1/tracks/1jEIw9i2nO7hRfrblJGJwz,https://api.spotify.com/v1/audio-analysis/1jEIw9i2nO7hRfrblJGJwz,spotify:artist:1LyTmnoxLipUwTEHWSRziG,spotify:album:6pBhenrWj5E86S81HvyXZv,https://open.spotify.com/artist/1LyTmnoxLipUwTEHWSRziG,173.42882076713164,86.71441038356582,21.8863847293984
Pookie Baby,No (feat. Cashinova),Prof,2018-04-13,https://i.scdn.co/image/ab67616d0000b273297e0b719ebc1a177ab08e7e,https://i.scdn.co/image/ab6761610000e5eb38859c5a3e1dbe447b4f63d0,1x1lKnC4qeZ6lktRguVDEN,2018,Cashinova,['minnesota hip hop'],57,82318,9,15,Rhymesayers,1,3.1313333333333335,45,0.85,0.521,8,-7.497,1,0.318,0.154,0.0,0.288,0.35,114.014,0.494,187.88,0.16304,187.88,0.0,spotify:track:1x1lKnC4qeZ6lktRguVDEN,https://api.spotify.com/v1/tracks/1x1lKnC4qeZ6lktRguVDEN,https://api.spotify.com/v1/audio-analysis/1x1lKnC4qeZ6lktRguVDEN,spotify:artist:1LyTmnoxLipUwTEHWSRziG,spotify:album:3ttOiNLkR6FJeVg6liJZn9,https://open.spotify.com/artist/1LyTmnoxLipUwTEHWSRziG,227.37917819885033,113.68958909942516,29.06110283159463
Pookie Baby,Action,Prof,2018-04-13,https://i.scdn.co/image/ab67616d0000b273297e0b719ebc1a177ab08e7e,https://i.scdn.co/image/ab6761610000e5eb38859c5a3e1dbe447b4f63d0,5iHdHsZlrROCcD2LRGYoJQ,2018,No Features,['minnesota hip hop'],57,82318,10,15,Rhymesayers,1,3.6051,33,0.902,0.569,1,-6.78,1,0.117,0.0884,1.52e-05,0.501,0.421,126.91,0.863,216.30667,0.12172,211.02295,5.283719999999988,spotify:track:5iHdHsZlrROCcD2LRGYoJQ,https://api.spotify.com/v1/tracks/5iHdHsZlrROCcD2LRGYoJQ,https://api.spotify.com/v1/audio-analysis/5iHdHsZlrROCcD2LRGYoJQ,spotify:artist:1LyTmnoxLipUwTEHWSRziG,spotify:album:3ttOiNLkR6FJeVg6liJZn9,https://open.spotify.com/artist/1LyTmnoxLipUwTEHWSRziG,249.64633435965715,124.82316717982857,31.067099386979557
Pookie Baby,Homicide,Prof,2018-04-13,https://i.scdn.co/image/ab67616d0000b273297e0b719ebc1a177ab08e7e,https://i.scdn.co/image/ab6761610000e5eb38859c5a3e1dbe447b4f63d0,0bqfwd9zBjIjzgKr36ZilV,2018,No Features,['minnesota hip hop'],57,82318,11,15,Rhymesayers,1,3.43155,29,0.428,0.556,1,-6.573,1,0.047,0.226,1.16e-06,0.049,0.0454,140.102,0.031,205.89333,3.92998,193.92145,11.971879999999999,spotify:track:0bqfwd9zBjIjzgKr36ZilV,https://api.spotify.com/v1/tracks/0bqfwd9zBjIjzgKr36ZilV,https://api.spotify.com/v1/audio-analysis/0bqfwd9zBjIjzgKr36ZilV,spotify:artist:1LyTmnoxLipUwTEHWSRziG,spotify:album:3ttOiNLkR6FJeVg6liJZn9,https://open.spotify.com/artist/1LyTmnoxLipUwTEHWSRziG,280.33978814238463,140.16989407119232,35.26103364368871
Pookie Baby,Criminal,Prof,2018-04-12,https://i.scdn.co/image/ab67616d0000b273685678d7587f31f52ed315c9,https://i.scdn.co/image/ab6761610000e5eb38859c5a3e1dbe447b4f63d0,6yB0FAm8SDabXRcVzq0ubT,2018,No Features,['minnesota hip hop'],57,82318,12,15,Rhymesayers,0,3.205766666666667,38,0.526,0.339,9,-8.798,0,0.111,0.869,6.61e-05,0.11,0.136,133.854,0.039,192.34666,0.0,181.44653,10.900130000000019,spotify:track:6yB0FAm8SDabXRcVzq0ubT,https://api.spotify.com/v1/tracks/6yB0FAm8SDabXRcVzq0ubT,https://api.spotify.com/v1/audio-analysis/6yB0FAm8SDabXRcVzq0ubT,spotify:artist:1LyTmnoxLipUwTEHWSRziG,spotify:album:6pBhenrWj5E86S81HvyXZv,https://open.spotify.com/artist/1LyTmnoxLipUwTEHWSRziG,252.66966820209413,126.33483410104706,32.441537645700976
Pookie Baby,Focus,Prof,2018-04-13,https://i.scdn.co/image/ab67616d0000b273297e0b719ebc1a177ab08e7e,https://i.scdn.co/image/ab6761610000e5eb38859c5a3e1dbe447b4f63d0,1fp7wxiu7xvqY9kjBZYs1D,2018,No Features,['minnesota hip hop'],57,82318,13,15,Rhymesayers,1,3.890216666666667,28,0.617,0.395,10,-10.603,0,0.192,0.279,0.00579,0.131,0.302,145.874,0.186,233.41333,0.16834,221.18748,12.225850000000008,spotify:track:1fp7wxiu7xvqY9kjBZYs1D,https://api.spotify.com/v1/tracks/1fp7wxiu7xvqY9kjBZYs1D,https://api.spotify.com/v1/audio-analysis/1fp7wxiu7xvqY9kjBZYs1D,spotify:artist:1LyTmnoxLipUwTEHWSRziG,spotify:album:3ttOiNLkR6FJeVg6liJZn9,https://open.spotify.com/artist/1LyTmnoxLipUwTEHWSRziG,281.7323799445618,140.8661899722809,35.21654749307022
Pookie Baby,Minneapolis,Prof,2018-04-13,https://i.scdn.co/image/ab67616d0000b273297e0b719ebc1a177ab08e7e,https://i.scdn.co/image/ab6761610000e5eb38859c5a3e1dbe447b4f63d0,21uIitJrXlN9TYCzo46vN4,2018,No Features,['minnesota hip hop'],57,82318,14,15,Rhymesayers,1,3.5851,29,0.827,0.424,7,-6.462,1,0.0615,0.247,0.0,0.192,0.476,120.005,0.539,215.10667,0.17946,204.36462,10.742050000000006,spotify:track:21uIitJrXlN9TYCzo46vN4,https://api.spotify.com/v1/tracks/21uIitJrXlN9TYCzo46vN4,https://api.spotify.com/v1/audio-analysis/21uIitJrXlN9TYCzo46vN4,spotify:artist:1LyTmnoxLipUwTEHWSRziG,spotify:album:3ttOiNLkR6FJeVg6liJZn9,https://open.spotify.com/artist/1LyTmnoxLipUwTEHWSRziG,232.62949429583554,116.31474714791777,28.730021477783044
Pookie Baby,Eulogy,Prof,2018-04-13,https://i.scdn.co/image/ab67616d0000b273297e0b719ebc1a177ab08e7e,https://i.scdn.co/image/ab6761610000e5eb38859c5a3e1dbe447b4f63d0,5u58wdXM9zdTsv4XuZLkvH,2018,No Features,['minnesota hip hop'],57,82318,15,15,Rhymesayers,0,3.9193333333333333,25,0.562,0.43,5,-7.494,0,0.0452,0.178,0.000729,0.0901,0.0936,111.259,0.09,235.16,0.18576,226.23203,8.927969999999988,spotify:track:5u58wdXM9zdTsv4XuZLkvH,https://api.spotify.com/v1/tracks/5u58wdXM9zdTsv4XuZLkvH,https://api.spotify.com/v1/audio-analysis/5u58wdXM9zdTsv4XuZLkvH,spotify:artist:1LyTmnoxLipUwTEHWSRziG,spotify:album:3ttOiNLkR6FJeVg6liJZn9,https://open.spotify.com/artist/1LyTmnoxLipUwTEHWSRziG,216.87361796223848,108.43680898111924,35.975506038441914
Deadringer: Deluxe,The Horror,RJD2,2002,https://i.scdn.co/image/ab67616d0000b273482be3c0abad6a3c2bcd2efd,https://i.scdn.co/image/ab6772690000c46c889c4b8f26c395efb516b0ee,7G4U7IDXXPz1PFlKpfDGoZ,2002,No Features,"['alternative hip hop', 'big beat', 'electronica', 'jazztronica', 'ninja', 'nu jazz', 'turntablism']",57,319102,1,18,RJ's Electrical Connections,0,4.193766666666667,38,0.558,0.894,1,-1.334,1,0.0934,0.0149,0.845,0.182,0.386,95.042,0.92,251.62666,0.39048,247.53633,4.0903299999999945,spotify:track:7G4U7IDXXPz1PFlKpfDGoZ,https://api.spotify.com/v1/tracks/7G4U7IDXXPz1PFlKpfDGoZ,https://api.spotify.com/v1/audio-analysis/7G4U7IDXXPz1PFlKpfDGoZ,spotify:artist:1O3ZOjqFLEnbpZexcRjocn,spotify:album:7DmNwRBDJRUEFUlk3oa2Aj,https://open.spotify.com/artist/1O3ZOjqFLEnbpZexcRjocn,188.37481023423652,94.18740511711826,23.1295653072417
Deadringer: Deluxe,Salud,RJD2,2002,https://i.scdn.co/image/ab67616d0000b273482be3c0abad6a3c2bcd2efd,https://i.scdn.co/image/ab6772690000c46c889c4b8f26c395efb516b0ee,1Y1Ppi6hMJIjEPXmVRl3m2,2002,No Features,"['alternative hip hop', 'big beat', 'electronica', 'jazztronica', 'ninja', 'nu jazz', 'turntablism']",57,319102,2,18,RJ's Electrical Connections,0,0.6362166666666667,30,0.706,0.437,10,-11.547,0,0.446,0.778,0.0,0.0925,0.691,131.834,0.177,38.17333,0.11039,38.17333,0.0,spotify:track:1Y1Ppi6hMJIjEPXmVRl3m2,https://api.spotify.com/v1/tracks/1Y1Ppi6hMJIjEPXmVRl3m2,https://api.spotify.com/v1/audio-analysis/1Y1Ppi6hMJIjEPXmVRl3m2,spotify:artist:1O3ZOjqFLEnbpZexcRjocn,spotify:album:7DmNwRBDJRUEFUlk3oa2Aj,https://open.spotify.com/artist/1O3ZOjqFLEnbpZexcRjocn,251.48665286982947,125.74332643491474,31.435831608728684
Deadringer: Deluxe,Smoke & Mirrors,RJD2,2002,https://i.scdn.co/image/ab67616d0000b273482be3c0abad6a3c2bcd2efd,https://i.scdn.co/image/ab6772690000c46c889c4b8f26c395efb516b0ee,2C1nOw1nRxJaBWb9I1x05A,2002,No Features,"['alternative hip hop', 'big beat', 'electronica', 'jazztronica', 'ninja', 'nu jazz', 'turntablism']",57,319102,3,18,RJ's Electrical Connections,0,4.4366666666666665,53,0.587,0.523,9,-9.947,1,0.0288,0.11,0.765,0.107,0.0457,95.004,0.645,266.2,0.17519,254.11919,12.080809999999985,spotify:track:2C1nOw1nRxJaBWb9I1x05A,https://api.spotify.com/v1/tracks/2C1nOw1nRxJaBWb9I1x05A,https://api.spotify.com/v1/audio-analysis/2C1nOw1nRxJaBWb9I1x05A,spotify:artist:1O3ZOjqFLEnbpZexcRjocn,spotify:album:7DmNwRBDJRUEFUlk3oa2Aj,https://open.spotify.com/artist/1O3ZOjqFLEnbpZexcRjocn,188.88054094665665,94.44027047332833,23.441021788129227
Deadringer: Deluxe,Good Times Roll Pt. 2,RJD2,2002,https://i.scdn.co/image/ab67616d0000b273482be3c0abad6a3c2bcd2efd,https://i.scdn.co/image/ab6772690000c46c889c4b8f26c395efb516b0ee,1wqots029Xc1ebpYdUcmJc,2002,No Features,"['alternative hip hop', 'big beat', 'electronica', 'jazztronica', 'ninja', 'nu jazz', 'turntablism']",57,319102,4,18,RJ's Electrical Connections,0,4.953766666666667,34,0.765,0.917,5,-3.141,1,0.0811,0.0176,0.438,0.552,0.839,113.068,0.638,297.22668,0.0,281.07755,16.149130000000014,spotify:track:1wqots029Xc1ebpYdUcmJc,https://api.spotify.com/v1/tracks/1wqots029Xc1ebpYdUcmJc,https://api.spotify.com/v1/audio-analysis/1wqots029Xc1ebpYdUcmJc,spotify:artist:1O3ZOjqFLEnbpZexcRjocn,spotify:album:7DmNwRBDJRUEFUlk3oa2Aj,https://open.spotify.com/artist/1O3ZOjqFLEnbpZexcRjocn,224.87938471062424,112.43969235531212,27.857589847456143
Deadringer: Deluxe,Final Frontier,RJD2,2002,https://i.scdn.co/image/ab67616d0000b273482be3c0abad6a3c2bcd2efd,https://i.scdn.co/image/ab6772690000c46c889c4b8f26c395efb516b0ee,44zrSxAr03554aTFTVWp69,2002,No Features,"['alternative hip hop', 'big beat', 'electronica', 'jazztronica', 'ninja', 'nu jazz', 'turntablism']",57,319102,5,18,RJ's Electrical Connections,0,4.432216666666666,33,0.751,0.851,10,-4.929,0,0.186,0.0857,4.5e-06,0.354,0.849,91.057,0.501,265.93332,0.09206,258.798,7.135319999999979,spotify:track:44zrSxAr03554aTFTVWp69,https://api.spotify.com/v1/tracks/44zrSxAr03554aTFTVWp69,https://api.spotify.com/v1/audio-analysis/44zrSxAr03554aTFTVWp69,spotify:artist:1O3ZOjqFLEnbpZexcRjocn,spotify:album:7DmNwRBDJRUEFUlk3oa2Aj,https://open.spotify.com/artist/1O3ZOjqFLEnbpZexcRjocn,181.39907420290075,90.69953710145037,22.33645316677509
Deadringer: Deluxe,Ghostwriter,RJD2,2002,https://i.scdn.co/image/ab67616d0000b273482be3c0abad6a3c2bcd2efd,https://i.scdn.co/image/ab6772690000c46c889c4b8f26c395efb516b0ee,5Nn2Dj7OQsGL6pgQ9iIzPp,2002,No Features,"['alternative hip hop', 'big beat', 'electronica', 'jazztronica', 'ninja', 'nu jazz', 'turntablism']",57,319102,6,18,RJ's Electrical Connections,0,5.298883333333333,62,0.747,0.68,1,-6.187,1,0.0346,0.0107,0.803,0.0964,0.594,93.804,0.593,317.93332,0.11116,305.84164,12.091679999999997,spotify:track:5Nn2Dj7OQsGL6pgQ9iIzPp,https://api.spotify.com/v1/tracks/5Nn2Dj7OQsGL6pgQ9iIzPp,https://api.spotify.com/v1/audio-analysis/5Nn2Dj7OQsGL6pgQ9iIzPp,spotify:artist:1O3ZOjqFLEnbpZexcRjocn,spotify:album:7DmNwRBDJRUEFUlk3oa2Aj,https://open.spotify.com/artist/1O3ZOjqFLEnbpZexcRjocn,186.45437875275607,93.22718937637804,23.58987585434667
Deadringer: Deluxe,Cut Out To FL,RJD2,2002,https://i.scdn.co/image/ab67616d0000b273482be3c0abad6a3c2bcd2efd,https://i.scdn.co/image/ab6772690000c46c889c4b8f26c395efb516b0ee,06PNTgOfokvG3MuiljWaCS,2002,No Features,"['alternative hip hop', 'big beat', 'electronica', 'jazztronica', 'ninja', 'nu jazz', 'turntablism']",57,319102,7,18,RJ's Electrical Connections,0,3.7062166666666667,28,0.609,0.677,9,-8.319,0,0.251,0.091,0.445,0.167,0.303,182.129,0.14,222.37334,0.0,209.28726,13.08608000000001,spotify:track:06PNTgOfokvG3MuiljWaCS,https://api.spotify.com/v1/tracks/06PNTgOfokvG3MuiljWaCS,https://api.spotify.com/v1/audio-analysis/06PNTgOfokvG3MuiljWaCS,spotify:artist:1O3ZOjqFLEnbpZexcRjocn,spotify:album:7DmNwRBDJRUEFUlk3oa2Aj,https://open.spotify.com/artist/1O3ZOjqFLEnbpZexcRjocn,358.316881995566,179.158440997783,44.519793320232225
Deadringer: Deluxe,F.H.H.,RJD2,2002,https://i.scdn.co/image/ab67616d0000b273482be3c0abad6a3c2bcd2efd,https://i.scdn.co/image/ab6772690000c46c889c4b8f26c395efb516b0ee,7IMkS3qmimryDrCZTvf5eR,2002,No Features,"['alternative hip hop', 'big beat', 'electronica', 'jazztronica', 'ninja', 'nu jazz', 'turntablism']",57,319102,8,18,RJ's Electrical Connections,1,4.522666666666667,29,0.733,0.874,10,-6.63,0,0.231,0.0257,1.5e-06,0.22,0.574,91.627,0.907,271.36,0.1215,250.9903,20.369700000000023,spotify:track:7IMkS3qmimryDrCZTvf5eR,https://api.spotify.com/v1/tracks/7IMkS3qmimryDrCZTvf5eR,https://api.spotify.com/v1/audio-analysis/7IMkS3qmimryDrCZTvf5eR,spotify:artist:1O3ZOjqFLEnbpZexcRjocn,spotify:album:7DmNwRBDJRUEFUlk3oa2Aj,https://open.spotify.com/artist/1O3ZOjqFLEnbpZexcRjocn,181.751179245283,90.8755896226415,22.774174528301884
Deadringer: Deluxe,Shot In The Dark,RJD2,2002,https://i.scdn.co/image/ab67616d0000b273482be3c0abad6a3c2bcd2efd,https://i.scdn.co/image/ab6772690000c46c889c4b8f26c395efb516b0ee,0V1mqfrEsAs7X5e50ksndp,2002,No Features,"['alternative hip hop', 'big beat', 'electronica', 'jazztronica', 'ninja', 'nu jazz', 'turntablism']",57,319102,9,18,RJ's Electrical Connections,0,1.3506666666666667,26,0.716,0.664,2,-5.466,0,0.043,0.0191,7.51e-06,0.13,0.214,89.017,0.213,81.04,2.78639,81.04,0.0,spotify:track:0V1mqfrEsAs7X5e50ksndp,https://api.spotify.com/v1/tracks/0V1mqfrEsAs7X5e50ksndp,https://api.spotify.com/v1/audio-analysis/0V1mqfrEsAs7X5e50ksndp,spotify:artist:1O3ZOjqFLEnbpZexcRjocn,spotify:album:7DmNwRBDJRUEFUlk3oa2Aj,https://open.spotify.com/artist/1O3ZOjqFLEnbpZexcRjocn,174.72852912142153,87.36426456071077,21.470878578479763
Deadringer: Deluxe,Chicken-Bone Circuit,RJD2,2002,https://i.scdn.co/image/ab67616d0000b273482be3c0abad6a3c2bcd2efd,https://i.scdn.co/image/ab6772690000c46c889c4b8f26c395efb516b0ee,3HGLrOv2FmPkqZHR4r0JPU,2002,No Features,"['alternative hip hop', 'big beat', 'electronica', 'jazztronica', 'ninja', 'nu jazz', 'turntablism']",57,319102,10,18,RJ's Electrical Connections,0,3.9071,29,0.567,0.898,4,-4.728,0,0.0738,0.136,0.882,0.0863,0.113,120.662,0.467,234.42667,2.6761,223.85777,10.568900000000014,spotify:track:3HGLrOv2FmPkqZHR4r0JPU,https://api.spotify.com/v1/tracks/3HGLrOv2FmPkqZHR4r0JPU,https://api.spotify.com/v1/audio-analysis/3HGLrOv2FmPkqZHR4r0JPU,spotify:artist:1O3ZOjqFLEnbpZexcRjocn,spotify:album:7DmNwRBDJRUEFUlk3oa2Aj,https://open.spotify.com/artist/1O3ZOjqFLEnbpZexcRjocn,239.051982288654,119.525991144327,30.201428169230375
Deadringer: Deluxe,The Proxy,RJD2,2002,https://i.scdn.co/image/ab67616d0000b273482be3c0abad6a3c2bcd2efd,https://i.scdn.co/image/ab6772690000c46c889c4b8f26c395efb516b0ee,6JeLDcXnYLTr9ygceSv5KQ,2002,No Features,"['alternative hip hop', 'big beat', 'electronica', 'jazztronica', 'ninja', 'nu jazz', 'turntablism']",57,319102,11,18,RJ's Electrical Connections,0,2.247333333333333,27,0.721,0.867,4,-7.375,0,0.0346,0.0839,0.898,0.0959,0.533,97.002,0.308,134.84,2.03175,128.92299,5.917010000000005,spotify:track:6JeLDcXnYLTr9ygceSv5KQ,https://api.spotify.com/v1/tracks/6JeLDcXnYLTr9ygceSv5KQ,https://api.spotify.com/v1/audio-analysis/6JeLDcXnYLTr9ygceSv5KQ,spotify:artist:1O3ZOjqFLEnbpZexcRjocn,spotify:album:7DmNwRBDJRUEFUlk3oa2Aj,https://open.spotify.com/artist/1O3ZOjqFLEnbpZexcRjocn,185.99822011272622,92.99911005636311,23.1385345594779
Deadringer: Deluxe,2 More Dead,RJD2,2002,https://i.scdn.co/image/ab67616d0000b273482be3c0abad6a3c2bcd2efd,https://i.scdn.co/image/ab6772690000c46c889c4b8f26c395efb516b0ee,1g5PjIAQBrLEgp7RCF6nbZ,2002,No Features,"['alternative hip hop', 'big beat', 'electronica', 'jazztronica', 'ninja', 'nu jazz', 'turntablism']",57,319102,12,18,RJ's Electrical Connections,0,5.296666666666667,30,0.768,0.783,6,-3.772,1,0.0307,0.313,0.503,0.143,0.694,91.037,0.305,317.8,2.16526,303.926,13.874000000000024,spotify:track:1g5PjIAQBrLEgp7RCF6nbZ,https://api.spotify.com/v1/tracks/1g5PjIAQBrLEgp7RCF6nbZ,https://api.spotify.com/v1/audio-analysis/1g5PjIAQBrLEgp7RCF6nbZ,spotify:artist:1O3ZOjqFLEnbpZexcRjocn,spotify:album:7DmNwRBDJRUEFUlk3oa2Aj,https://open.spotify.com/artist/1O3ZOjqFLEnbpZexcRjocn,181.24606670862175,90.62303335431088,22.466960352422905
Deadringer: Deluxe,Take The Picture Off,RJD2,2002,https://i.scdn.co/image/ab67616d0000b273482be3c0abad6a3c2bcd2efd,https://i.scdn.co/image/ab6772690000c46c889c4b8f26c395efb516b0ee,0tGQ82X2sKge6qburuenA8,2002,No Features,"['alternative hip hop', 'big beat', 'electronica', 'jazztronica', 'ninja', 'nu jazz', 'turntablism']",57,319102,13,18,RJ's Electrical Connections,0,1.0382166666666666,24,0.808,0.896,9,-2.783,0,0.298,0.306,0.0671,0.898,0.39,93.003,0.174,62.29333,0.18531,56.22132,6.072009999999999,spotify:track:0tGQ82X2sKge6qburuenA8,https://api.spotify.com/v1/tracks/0tGQ82X2sKge6qburuenA8,https://api.spotify.com/v1/audio-analysis/0tGQ82X2sKge6qburuenA8,spotify:artist:1O3ZOjqFLEnbpZexcRjocn,spotify:album:7DmNwRBDJRUEFUlk3oa2Aj,https://open.spotify.com/artist/1O3ZOjqFLEnbpZexcRjocn,177.22697574366302,88.61348787183151,21.190181882394494
Deadringer: Deluxe,Silver Fox,RJD2,2002,https://i.scdn.co/image/ab67616d0000b273482be3c0abad6a3c2bcd2efd,https://i.scdn.co/image/ab6772690000c46c889c4b8f26c395efb516b0ee,7hXnDB0u6wAMXdfakCWnqe,2002,No Features,"['alternative hip hop', 'big beat', 'electronica', 'jazztronica', 'ninja', 'nu jazz', 'turntablism']",57,319102,14,18,RJ's Electrical Connections,0,3.522883333333333,26,0.775,0.895,0,-3.851,0,0.0544,0.0285,0.000109,0.158,0.519,97.028,0.236,211.37334,7.24463,207.5864,3.7869400000000155,spotify:track:7hXnDB0u6wAMXdfakCWnqe,https://api.spotify.com/v1/tracks/7hXnDB0u6wAMXdfakCWnqe,https://api.spotify.com/v1/audio-analysis/7hXnDB0u6wAMXdfakCWnqe,spotify:artist:1O3ZOjqFLEnbpZexcRjocn,spotify:album:7DmNwRBDJRUEFUlk3oa2Aj,https://open.spotify.com/artist/1O3ZOjqFLEnbpZexcRjocn,190.75283976666842,95.37641988333421,23.56024657832363
Deadringer: Deluxe,June,RJD2,2002,https://i.scdn.co/image/ab67616d0000b273482be3c0abad6a3c2bcd2efd,https://i.scdn.co/image/ab6772690000c46c889c4b8f26c395efb516b0ee,622QoX97gHd7yPPo1z6XUe,2002,No Features,"['alternative hip hop', 'big beat', 'electronica', 'jazztronica', 'ninja', 'nu jazz', 'turntablism']",57,319102,15,18,RJ's Electrical Connections,0,6.058883333333333,26,0.693,0.896,1,-4.725,1,0.0681,0.495,0.00101,0.0604,0.439,92.421,0.71,363.53333,0.0,343.01678,20.516549999999995,spotify:track:622QoX97gHd7yPPo1z6XUe,https://api.spotify.com/v1/tracks/622QoX97gHd7yPPo1z6XUe,https://api.spotify.com/v1/audio-analysis/622QoX97gHd7yPPo1z6XUe,spotify:artist:1O3ZOjqFLEnbpZexcRjocn,spotify:album:7DmNwRBDJRUEFUlk3oa2Aj,https://open.spotify.com/artist/1O3ZOjqFLEnbpZexcRjocn,182.54188753153085,91.27094376576542,22.941521127380458
